var,year,geo,nat,label,n
regin,2023,ECU,NLD,Países Bajos (Reino de los),15487
regin,2023,ECU,NOR,Noruega,1556
regin,2023,ECU,NPL,Nepal,43
regin,2023,ECU,NRU,Nauru,0
regin,2023,ECU,NZL,Nueva Zelandia,1324
regin,2023,ECU,OMN,Omán,19
regin,2023,ECU,OOO,Desconocido,0
regin,2023,ECU,PAK,Pakistán,217
regin,2023,ECU,PAN,Panamá,15652
regin,2023,ECU,PCN,Pitcairn,0
regin,2023,ECU,PER,Perú,120713
regin,2023,ECU,PHL,Filipinas,5870
regin,2023,ECU,PLW,Palau,0
regin,2023,ECU,PNG,Papua Nueva Guinea,16
regin,2023,ECU,POL,Polonia,3061
regin,2023,ECU,PRI,Puerto Rico,1
regin,2023,ECU,PRK,República Popular Democrática de Corea,3
regin,2023,ECU,PRT,Portugal,2672
regin,2023,ECU,PRY,Paraguay,1494
regin,2023,ECU,PSE,Estado de Palestina,76
regin,2023,ECU,PYF,Polinesia Francesa,0
regin,2023,ECU,QAT,Qatar,35
regin,2023,ECU,REU,Reunión,0
regin,2023,ECU,ROU,Rumania,1126
regin,2023,ECU,RUS,Federación de Rusia,4226
regin,2023,ECU,RWA,Rwanda,27
regin,2023,ECU,SAU,Arabia Saudita,120
regin,2023,ECU,SCG,NA,0
regin,2023,ECU,SDN,Sudán,357
regin,2023,ECU,SEN,Senegal,78
regin,2023,ECU,SGP,Singapur,465
regin,2023,ECU,SGS,Georgia del Sur y las Islas Sandwich del Sur,0
regin,2023,ECU,SJM,Islas Svalbard y Jan Mayen,0
regin,2023,ECU,SLB,Islas Salomón,10
regin,2023,ECU,SLE,Sierra Leona,28
regin,2023,ECU,SLV,El Salvador,4489
regin,2023,ECU,SMR,San Marino,2
regin,2023,ECU,SOM,Somalia,30
regin,2023,ECU,SPM,San Pedro y Miquelón,0
regin,2023,ECU,SRB,Serbia,254
regin,2023,ECU,SSD,Sudán del Sur,4
regin,2023,ECU,STP,Santo Tomé y Príncipe,1
regin,2023,ECU,SUR,Suriname,40
regin,2023,ECU,SVK,Eslovaquia,678
regin,2023,ECU,SVN,Eslovenia,377
regin,2023,ECU,SWE,Suecia,2500
regin,2023,ECU,SWZ,Eswatini,0
regin,2023,ECU,SXM,San Martín (parte Holandesa),0
regin,2023,ECU,SYC,Seychelles,3
regin,2023,ECU,SYR,República Árabe Siria,32
regin,2023,ECU,TCA,Islas Turcas y Caicos,0
regin,2023,ECU,TCD,Chad,113
regin,2023,ECU,TGO,Togo,17
regin,2023,ECU,THA,Tailandia,340
regin,2023,ECU,TJK,Tayikistán,14
regin,2023,ECU,TKL,Tokelau,0
regin,2023,ECU,TKM,Turkmenistán,27
regin,2023,ECU,TLS,Timor-Leste,1
regin,2023,ECU,TON,Tonga,6
regin,2023,ECU,TTO,Trinidad y Tabago,234
regin,2023,ECU,TUN,Túnez,65
regin,2023,ECU,TUR,Türkiye,1053
regin,2023,ECU,TUV,Tuvalu,1
regin,2023,ECU,TWN,Taiwán,1146
regin,2023,ECU,TZA,República Unida de Tanzanía,14
regin,2023,ECU,UGA,Uganda,30
regin,2023,ECU,UKR,Ucrania,1726
regin,2023,ECU,UMI,Islas menores alejadas de Estados Unidos,0
regin,2023,ECU,URY,Uruguay,3780
regin,2023,ECU,USA,Estados Unidos de América,440014
regin,2023,ECU,UZB,Uzbekistán,4
regin,2023,ECU,VAT,Santa Sede,7
regin,2023,ECU,VCT,San Vicente y las Granadinas,12
regin,2023,ECU,VEN,Venezuela (República Bolivariana de),102313
regin,2023,ECU,VGB,Islas Vírgenes Británicas,4
regin,2023,ECU,VIR,Islas Vírgenes de los Estados Unidos,0
regin,2023,ECU,VNM,Viet Nam,143
regin,2023,ECU,VUT,Vanuatu,6
regin,2023,ECU,WLF,Islas Wallis y Futuna,0
regin,2023,ECU,WSM,Samoa,20
regin,2023,ECU,XKX,Kosovo,87
regin,2023,ECU,YEM,Yemen,30
regin,2023,ECU,YUG,NA,0
regin,2023,ECU,ZAF,Sudáfrica,636
regin,2023,ECU,ZMB,Zambia,3
regin,2023,ECU,ZWE,Zimbabwe,66
regin,2023,GTM,ABW,Aruba,0
regin,2023,GTM,AFG,Afganistán,20
regin,2023,GTM,AGO,Angola,7
regin,2023,GTM,AIA,Anguila,2
regin,2023,GTM,ALA,Islas Åland,0
regin,2023,GTM,ALB,Albania,80
regin,2023,GTM,AND,Andorra,48
regin,2023,GTM,ARE,Emiratos Árabes Unidos,24
regin,2023,GTM,ARG,Argentina,9924
regin,2023,GTM,ARM,Armenia,5
regin,2023,GTM,ASM,Samoa Americana,0
regin,2023,GTM,ATA,Antártida,0
regin,2023,GTM,ATG,Antigua y Barbuda,27
regin,2023,GTM,AUS,Australia,6920
regin,2023,GTM,AUT,Austria,2741
regin,2023,GTM,AZE,Azerbaiyán,27
regin,2023,GTM,BDI,Burundi,1
regin,2023,GTM,BEL,Bélgica,6074
regin,2023,GTM,BEN,Benin,10
regin,2023,GTM,BFA,Burkina Faso,2
regin,2023,GTM,BGD,Bangladesh,55
regin,2023,GTM,BGR,Bulgaria,340
regin,2023,GTM,BHR,Bahrein,10
regin,2023,GTM,BHS,Bahamas,128
regin,2023,GTM,BIH,Bosnia y Herzegovina,7
regin,2023,GTM,BLM,San Barthélemy,0
regin,2023,GTM,BLR,Belarús,62
regin,2023,GTM,BLZ,Belice,145737
regin,2023,GTM,BMU,Bermuda,44
regin,2023,GTM,BOL,Bolivia (Estado Plurinacional de),1377
regin,2023,GTM,BRA,Brasil,17971
regin,2023,GTM,BRB,Barbados,95
regin,2023,GTM,BRN,Brunei Darussalam,1
regin,2023,GTM,BTN,Bhután,0
regin,2023,GTM,BVT,Isla Bouvet,0
regin,2023,GTM,BWA,Botswana,1
regin,2023,GTM,CAF,República Centroafricana,9
regin,2023,GTM,CAN,Canadá,36327
regin,2023,GTM,CCK,Islas Cocos (Keeling),1
regin,2023,GTM,CHE,Suiza,5576
regin,2023,GTM,CHL,Chile,6237
regin,2023,GTM,CHN,China,4712
regin,2023,GTM,CIV,Côte d’Ivoire,20
regin,2023,GTM,CMR,Camerún,31
regin,2023,GTM,COD,República Democrática del Congo,2
regin,2023,GTM,COG,Congo,13
regin,2023,GTM,COK,Islas Cook,0
regin,2023,GTM,COL,Colombia,51149
regin,2023,GTM,COM,Comoras,0
regin,2023,GTM,CPV,Cabo Verde,5
regin,2023,GTM,CRI,Costa Rica,81397
regin,2023,GTM,CSK,NA,0
regin,2023,GTM,CUB,Cuba,2078
regin,2023,GTM,CUW,Curazao,0
regin,2023,GTM,CXR,Isla Christmas,0
regin,2023,GTM,CYM,Islas Caimán,5
regin,2023,GTM,CYP,Chipre,92
regin,2023,GTM,CZE,Chequia,1985
regin,2023,GTM,DEU,Alemania,25371
regin,2023,GTM,DJI,Djibouti,0
regin,2023,GTM,DMA,Dominica,44
regin,2023,GTM,DNK,Dinamarca,2644
regin,2023,GTM,DOM,República Dominicana,10736
regin,2023,GTM,DZA,Argelia,18
regin,2023,GTM,ECU,Ecuador,23983
regin,2023,GTM,EGY,Egipto,117
regin,2023,GTM,ERI,Eritrea,6
regin,2023,GTM,ESH,Sáhara Occidental,1
regin,2023,GTM,ESP,España,26770
regin,2023,GTM,EST,Estonia,350
regin,2023,GTM,ETH,Etiopía,21
regin,2023,GTM,FIN,Finlandia,662
regin,2023,GTM,FJI,Fiji,17
regin,2023,GTM,FRA,Francia,24735
regin,2023,GTM,FRO,Islas Feroe,0
regin,2023,GTM,FSM,Micronesia (Estados Federados de),2
regin,2023,GTM,GAB,Gabón,4
regin,2023,GTM,GBR,Reino Unido de Gran Bretaña e Irlanda del Norte,21519
regin,2023,GTM,GEO,Georgia,147
regin,2023,GTM,GGY,Guernsey,1
regin,2023,GTM,GHA,Ghana,28
regin,2023,GTM,GIB,Gibraltar,0
regin,2023,GTM,GIN,Guinea,7
regin,2023,GTM,GLP,Guadalupe,10
regin,2023,GTM,GMB,Gambia,4
regin,2023,GTM,GNB,Guinea-Bissau,0
regin,2023,GTM,GNQ,Guinea Ecuatorial,3
regin,2023,GTM,GRC,Grecia,661
regin,2023,GTM,GRD,Granada,10
regin,2023,GTM,GRL,Groenlandia,1
regin,2023,GTM,GTM,Guatemala,0
regin,2023,GTM,GUF,Guayana Francesa,0
regin,2023,GTM,GUM,Guam,8
regin,2023,GTM,GUY,Guyana,67
regin,2023,GTM,HKG,"China, región administrativa especial de Hong Kong",5
regin,2023,GTM,HMD,Islas Heard y McDonald,5
regin,2023,GTM,HND,Honduras,378524
regin,2023,GTM,HRV,Croacia,186
regin,2023,GTM,HTI,Haití,206
regin,2023,GTM,HUN,Hungría,791
regin,2023,GTM,IDN,Indonesia,97
regin,2023,GTM,IMN,Isla de Man,0
regin,2023,GTM,IND,India,3645
regin,2023,GTM,IOT,Territorio Británico del Océano Índico,0
regin,2023,GTM,IRL,Irlanda,3174
regin,2023,GTM,IRN,Irán (República Islámica del),76
regin,2023,GTM,IRQ,Iraq,9
regin,2023,GTM,ISL,Islandia,127
regin,2023,GTM,ISR,Israel,8786
regin,2023,GTM,ITA,Italia,12040
regin,2023,GTM,JAM,Jamaica,298
regin,2023,GTM,JEY,Jersey,0
regin,2023,GTM,JOR,Jordania,130
regin,2023,GTM,JPN,Japón,3025
regin,2023,GTM,KAZ,Kazajstán,34
regin,2023,GTM,KEN,Kenya,51
regin,2023,GTM,KGZ,Kirguistán,8
regin,2023,GTM,KHM,Camboya,3
regin,2023,GTM,KIR,Kiribati,1
regin,2023,GTM,KNA,Saint Kitts y Nevis,27
regin,2023,GTM,KOR,República de Corea,8875
regin,2023,GTM,KWT,Kuwait,25
regin,2023,GTM,LAO,República Democrática Popular Lao,0
regin,2023,GTM,LBN,Líbano,61
regin,2023,GTM,LBR,Liberia,5
regin,2023,GTM,LBY,Libia,1
regin,2023,GTM,LCA,Santa Lucía,37
regin,2023,GTM,LIE,Liechtenstein,23
regin,2023,GTM,LKA,Sri Lanka,43
regin,2023,GTM,LSO,Lesotho,2
regin,2023,GTM,LTU,Lituania,380
regin,2023,GTM,LUX,Luxemburgo,149
regin,2023,GTM,LVA,Letonia,132
regin,2023,GTM,MAC,"China, región administrativa especial de Macao",2
regin,2023,GTM,MAF,San Martín (parte francesa),0
regin,2023,GTM,MAR,Marruecos,161
regin,2023,GTM,MCO,Mónaco,2
regin,2023,GTM,MDA,República de Moldova,14
regin,2023,GTM,MDG,Madagascar,7
regin,2023,GTM,MDV,Maldivas,1
regin,2023,GTM,MEX,México,101876
regin,2023,GTM,MHL,Islas Marshall,2
regin,2023,GTM,MKD,Macedonia del Norte,30
regin,2023,GTM,MLI,Malí,3
regin,2023,GTM,MLT,Malta,170
regin,2023,GTM,MMR,Myanmar,20
regin,2023,GTM,MNE,Montenegro,10
regin,2023,GTM,MNG,Mongolia,9
regin,2023,GTM,MNP,Islas Marianas Septentrionales,0
regin,2023,GTM,MOZ,Mozambique,0
regin,2023,GTM,MRT,Mauritania,10
regin,2023,GTM,MSR,Montserrat,1
regin,2023,GTM,MTQ,Martinica,0
regin,2023,GTM,MUS,Mauricio,15
regin,2023,GTM,MWI,Malawi,5
regin,2023,GTM,MYS,Malasia,258
regin,2023,GTM,MYT,Mayotte,0
regin,2023,GTM,NAM,Namibia,4
regin,2023,GTM,NCL,Nueva Caledonia,0
regin,2023,GTM,NER,Níger,1
regin,2023,GTM,NFK,Isla Norfolk,0
regin,2023,GTM,NGA,Nigeria,54
regin,2023,GTM,NIC,Nicaragua,87810
regin,2023,GTM,NIU,Niue,0
regin,2023,GTM,NLD,Países Bajos (Reino de los),15419
regin,2023,GTM,NOR,Noruega,1331
regin,2023,GTM,NPL,Nepal,27
regin,2023,GTM,NRU,Nauru,1
regin,2023,GTM,NZL,Nueva Zelandia,1560
regin,2023,GTM,OMN,Omán,6
regin,2023,GTM,OOO,Desconocido,479
regin,2023,GTM,PAK,Pakistán,80
regin,2023,GTM,PAN,Panamá,19612
regin,2023,GTM,PCN,Pitcairn,0
regin,2023,GTM,PER,Perú,8979
regin,2023,GTM,PHL,Filipinas,883
regin,2023,GTM,PLW,Palau,4
regin,2023,GTM,PNG,Papua Nueva Guinea,0
regin,2023,GTM,POL,Polonia,3386
regin,2023,GTM,PRI,Puerto Rico,1
regin,2023,GTM,PRK,República Popular Democrática de Corea,6
regin,2023,GTM,PRT,Portugal,2046
regin,2023,GTM,PRY,Paraguay,750
regin,2023,GTM,PSE,Estado de Palestina,39
regin,2023,GTM,PYF,Polinesia Francesa,0
regin,2023,GTM,QAT,Qatar,11
regin,2023,GTM,REU,Reunión,0
regin,2023,GTM,ROU,Rumania,459
regin,2023,GTM,RUS,Federación de Rusia,1557
regin,2023,GTM,RWA,Rwanda,10
regin,2023,GTM,SAU,Arabia Saudita,152
regin,2023,GTM,SCG,NA,0
regin,2023,GTM,SDN,Sudán,2
regin,2023,GTM,SEN,Senegal,10
regin,2023,GTM,SGP,Singapur,293
regin,2023,GTM,SGS,Georgia del Sur y las Islas Sandwich del Sur,0
regin,2023,GTM,SJM,Islas Svalbard y Jan Mayen,0
regin,2023,GTM,SLB,Islas Salomón,0
regin,2023,GTM,SLE,Sierra Leona,2
regin,2023,GTM,SLV,El Salvador,1588998
regin,2023,GTM,SMR,San Marino,0
regin,2023,GTM,SOM,Somalia,2
regin,2023,GTM,SPM,San Pedro y Miquelón,0
regin,2023,GTM,SRB,Serbia,87
regin,2023,GTM,SSD,Sudán del Sur,0
regin,2023,GTM,STP,Santo Tomé y Príncipe,6
regin,2023,GTM,SUR,Suriname,60
regin,2023,GTM,SVK,Eslovaquia,569
regin,2023,GTM,SVN,Eslovenia,410
regin,2023,GTM,SWE,Suecia,1941
regin,2023,GTM,SWZ,Eswatini,0
regin,2023,GTM,SXM,San Martín (parte Holandesa),0
regin,2023,GTM,SYC,Seychelles,0
regin,2023,GTM,SYR,República Árabe Siria,38
regin,2023,GTM,TCA,Islas Turcas y Caicos,3
regin,2023,GTM,TCD,Chad,3
regin,2023,GTM,TGO,Togo,6
regin,2023,GTM,THA,Tailandia,100
regin,2023,GTM,TJK,Tayikistán,3
regin,2023,GTM,TKL,Tokelau,0
regin,2023,GTM,TKM,Turkmenistán,0
regin,2023,GTM,TLS,Timor-Leste,0
regin,2023,GTM,TON,Tonga,0
regin,2023,GTM,TTO,Trinidad y Tabago,432
regin,2023,GTM,TUN,Túnez,67
regin,2023,GTM,TUR,Türkiye,2043
regin,2023,GTM,TUV,Tuvalu,0
regin,2023,GTM,TWN,Taiwán,2061
regin,2023,GTM,TZA,República Unida de Tanzanía,7
regin,2023,GTM,UGA,Uganda,16
regin,2023,GTM,UKR,Ucrania,822
regin,2023,GTM,UMI,Islas menores alejadas de Estados Unidos,0
regin,2023,GTM,URY,Uruguay,1836
regin,2023,GTM,USA,Estados Unidos de América,579282
regin,2023,GTM,UZB,Uzbekistán,14
regin,2023,GTM,VAT,Santa Sede,11
regin,2023,GTM,VCT,San Vicente y las Granadinas,36
regin,2023,GTM,VEN,Venezuela (República Bolivariana de),6190
regin,2023,GTM,VGB,Islas Vírgenes Británicas,0
regin,2023,GTM,VIR,Islas Vírgenes de los Estados Unidos,0
regin,2023,GTM,VNM,Viet Nam,49
regin,2023,GTM,VUT,Vanuatu,1
regin,2023,GTM,WLF,Islas Wallis y Futuna,0
regin,2023,GTM,WSM,Samoa,2
regin,2023,GTM,XKX,Kosovo,0
regin,2023,GTM,YEM,Yemen,4
regin,2023,GTM,YUG,NA,0
regin,2023,GTM,ZAF,Sudáfrica,539
regin,2023,GTM,ZMB,Zambia,9
regin,2023,GTM,ZWE,Zimbabwe,24
regin,2023,HND,ABW,Aruba,0
regin,2023,HND,AFG,Afganistán,0
regin,2023,HND,AGO,Angola,0
regin,2023,HND,AIA,Anguila,0
regin,2023,HND,ALA,Islas Åland,0
regin,2023,HND,ALB,Albania,3
regin,2023,HND,AND,Andorra,3
regin,2023,HND,ARE,Emiratos Árabes Unidos,0
regin,2023,HND,ARG,Argentina,2809
regin,2023,HND,ARM,Armenia,0
regin,2023,HND,ASM,Samoa Americana,0
regin,2023,HND,ATA,Antártida,0
regin,2023,HND,ATG,Antigua y Barbuda,2
regin,2023,HND,AUS,Australia,2282
regin,2023,HND,AUT,Austria,256
regin,2023,HND,AZE,Azerbaiyán,2
regin,2023,HND,BDI,Burundi,0
regin,2023,HND,BEL,Bélgica,1171
regin,2023,HND,BEN,Benin,0
regin,2023,HND,BFA,Burkina Faso,0
regin,2023,HND,BGD,Bangladesh,1
regin,2023,HND,BGR,Bulgaria,11
regin,2023,HND,BHR,Bahrein,0
regin,2023,HND,BHS,Bahamas,4
regin,2023,HND,BIH,Bosnia y Herzegovina,3
regin,2023,HND,BLM,San Barthélemy,0
regin,2023,HND,BLR,Belarús,2
regin,2023,HND,BLZ,Belice,4761
regin,2023,HND,BMU,Bermuda,0
regin,2023,HND,BOL,Bolivia (Estado Plurinacional de),255
regin,2023,HND,BRA,Brasil,4475
regin,2023,HND,BRB,Barbados,3
regin,2023,HND,BRN,Brunei Darussalam,0
regin,2023,HND,BTN,Bhután,0
regin,2023,HND,BVT,Isla Bouvet,0
regin,2023,HND,BWA,Botswana,0
regin,2023,HND,CAF,República Centroafricana,1
regin,2023,HND,CAN,Canadá,20929
regin,2023,HND,CCK,Islas Cocos (Keeling),0
regin,2023,HND,CHE,Suiza,2040
regin,2023,HND,CHL,Chile,2134
regin,2023,HND,CHN,China,2755
regin,2023,HND,CIV,Côte d’Ivoire,0
regin,2023,HND,CMR,Camerún,0
regin,2023,HND,COD,República Democrática del Congo,0
regin,2023,HND,COG,Congo,0
regin,2023,HND,COK,Islas Cook,0
regin,2023,HND,COL,Colombia,13499
regin,2023,HND,COM,Comoras,0
regin,2023,HND,CPV,Cabo Verde,0
regin,2023,HND,CRI,Costa Rica,18546
regin,2023,HND,CSK,NA,0
regin,2023,HND,CUB,Cuba,995
regin,2023,HND,CUW,Curazao,0
regin,2023,HND,CXR,Isla Christmas,0
regin,2023,HND,CYM,Islas Caimán,856
regin,2023,HND,CYP,Chipre,0
regin,2023,HND,CZE,Chequia,1096
regin,2023,HND,DEU,Alemania,7770
regin,2023,HND,DJI,Djibouti,0
regin,2023,HND,DMA,Dominica,0
regin,2023,HND,DNK,Dinamarca,188
regin,2023,HND,DOM,República Dominicana,3106
regin,2023,HND,DZA,Argelia,0
regin,2023,HND,ECU,Ecuador,5832
regin,2023,HND,EGY,Egipto,7
regin,2023,HND,ERI,Eritrea,0
regin,2023,HND,ESH,Sáhara Occidental,0
regin,2023,HND,ESP,España,16193
regin,2023,HND,EST,Estonia,28
regin,2023,HND,ETH,Etiopía,0
regin,2023,HND,FIN,Finlandia,53
regin,2023,HND,FJI,Fiji,0
regin,2023,HND,FRA,Francia,6782
regin,2023,HND,FRO,Islas Feroe,0
regin,2023,HND,FSM,Micronesia (Estados Federados de),0
regin,2023,HND,GAB,Gabón,0
regin,2023,HND,GBR,Reino Unido de Gran Bretaña e Irlanda del Norte,8413
regin,2023,HND,GEO,Georgia,0
regin,2023,HND,GGY,Guernsey,0
regin,2023,HND,GHA,Ghana,1
regin,2023,HND,GIB,Gibraltar,0
regin,2023,HND,GIN,Guinea,0
regin,2023,HND,GLP,Guadalupe,0
regin,2023,HND,GMB,Gambia,0
regin,2023,HND,GNB,Guinea-Bissau,2
regin,2023,HND,GNQ,Guinea Ecuatorial,0
regin,2023,HND,GRC,Grecia,16
regin,2023,HND,GRD,Granada,0
regin,2023,HND,GRL,Groenlandia,0
regin,2023,HND,GTM,Guatemala,306017
regin,2023,HND,GUF,Guayana Francesa,0
regin,2023,HND,GUM,Guam,0
regin,2023,HND,GUY,Guyana,2
regin,2023,HND,HKG,"China, región administrativa especial de Hong Kong",0
regin,2023,HND,HMD,Islas Heard y McDonald,0
regin,2023,HND,HND,Honduras,0
regin,2023,HND,HRV,Croacia,10
regin,2023,HND,HTI,Haití,12
regin,2023,HND,HUN,Hungría,37
regin,2023,HND,IDN,Indonesia,68
regin,2023,HND,IMN,Isla de Man,0
regin,2023,HND,IND,India,981
regin,2023,HND,IOT,Territorio Británico del Océano Índico,0
regin,2023,HND,IRL,Irlanda,799
regin,2023,HND,IRN,Irán (República Islámica del),0
regin,2023,HND,IRQ,Iraq,0
regin,2023,HND,ISL,Islandia,3
regin,2023,HND,ISR,Israel,1551
regin,2023,HND,ITA,Italia,4708
regin,2023,HND,JAM,Jamaica,21
regin,2023,HND,JEY,Jersey,0
regin,2023,HND,JOR,Jordania,6
regin,2023,HND,JPN,Japón,918
regin,2023,HND,KAZ,Kazajstán,2
regin,2023,HND,KEN,Kenya,2
regin,2023,HND,KGZ,Kirguistán,0
regin,2023,HND,KHM,Camboya,0
regin,2023,HND,KIR,Kiribati,0
regin,2023,HND,KNA,Saint Kitts y Nevis,1
regin,2023,HND,KOR,República de Corea,1736
regin,2023,HND,KWT,Kuwait,0
regin,2023,HND,LAO,República Democrática Popular Lao,0
regin,2023,HND,LBN,Líbano,1
regin,2023,HND,LBR,Liberia,0
regin,2023,HND,LBY,Libia,0
regin,2023,HND,LCA,Santa Lucía,1
regin,2023,HND,LIE,Liechtenstein,0
regin,2023,HND,LKA,Sri Lanka,9
regin,2023,HND,LSO,Lesotho,0
regin,2023,HND,LTU,Lituania,15
regin,2023,HND,LUX,Luxemburgo,4
regin,2023,HND,LVA,Letonia,2
regin,2023,HND,MAC,"China, región administrativa especial de Macao",0
regin,2023,HND,MAF,San Martín (parte francesa),0
regin,2023,HND,MAR,Marruecos,3
regin,2023,HND,MCO,Mónaco,0
regin,2023,HND,MDA,República de Moldova,0
regin,2023,HND,MDG,Madagascar,0
regin,2023,HND,MDV,Maldivas,0
regin,2023,HND,MEX,México,24311
regin,2023,HND,MHL,Islas Marshall,0
regin,2023,HND,MKD,Macedonia del Norte,1
regin,2023,HND,MLI,Malí,0
regin,2023,HND,MLT,Malta,4
regin,2023,HND,MMR,Myanmar,0
regin,2023,HND,MNE,Montenegro,2
regin,2023,HND,MNG,Mongolia,2
regin,2023,HND,MNP,Islas Marianas Septentrionales,0
regin,2023,HND,MOZ,Mozambique,0
regin,2023,HND,MRT,Mauritania,0
regin,2023,HND,MSR,Montserrat,0
regin,2023,HND,MTQ,Martinica,0
regin,2023,HND,MUS,Mauricio,1
regin,2023,HND,MWI,Malawi,0
regin,2023,HND,MYS,Malasia,6
regin,2023,HND,MYT,Mayotte,0
regin,2023,HND,NAM,Namibia,0
regin,2023,HND,NCL,Nueva Caledonia,2
regin,2023,HND,NER,Níger,0
regin,2023,HND,NFK,Isla Norfolk,0
regin,2023,HND,NGA,Nigeria,2
regin,2023,HND,NIC,Nicaragua,233623
regin,2023,HND,NIU,Niue,0
regin,2023,HND,NLD,Países Bajos (Reino de los),3576
regin,2023,HND,NOR,Noruega,60
regin,2023,HND,NPL,Nepal,0
regin,2023,HND,NRU,Nauru,0
regin,2023,HND,NZL,Nueva Zelandia,94
regin,2023,HND,OMN,Omán,1
regin,2023,HND,OOO,Desconocido,14193
regin,2023,HND,PAK,Pakistán,3
regin,2023,HND,PAN,Panamá,16935
regin,2023,HND,PCN,Pitcairn,0
regin,2023,HND,PER,Perú,2965
regin,2023,HND,PHL,Filipinas,515
regin,2023,HND,PLW,Palau,0
regin,2023,HND,PNG,Papua Nueva Guinea,0
regin,2023,HND,POL,Polonia,611
regin,2023,HND,PRI,Puerto Rico,1
regin,2023,HND,PRK,República Popular Democrática de Corea,0
regin,2023,HND,PRT,Portugal,149
regin,2023,HND,PRY,Paraguay,38
regin,2023,HND,PSE,Estado de Palestina,0
regin,2023,HND,PYF,Polinesia Francesa,0
regin,2023,HND,QAT,Qatar,1
regin,2023,HND,REU,Reunión,0
regin,2023,HND,ROU,Rumania,0
regin,2023,HND,RUS,Federación de Rusia,151
regin,2023,HND,RWA,Rwanda,0
regin,2023,HND,SAU,Arabia Saudita,7
regin,2023,HND,SCG,NA,0
regin,2023,HND,SDN,Sudán,0
regin,2023,HND,SEN,Senegal,1
regin,2023,HND,SGP,Singapur,9
regin,2023,HND,SGS,Georgia del Sur y las Islas Sandwich del Sur,0
regin,2023,HND,SJM,Islas Svalbard y Jan Mayen,0
regin,2023,HND,SLB,Islas Salomón,0
regin,2023,HND,SLE,Sierra Leona,0
regin,2023,HND,SLV,El Salvador,397846
regin,2023,HND,SMR,San Marino,0
regin,2023,HND,SOM,Somalia,1
regin,2023,HND,SPM,San Pedro y Miquelón,0
regin,2023,HND,SRB,Serbia,4
regin,2023,HND,SSD,Sudán del Sur,0
regin,2023,HND,STP,Santo Tomé y Príncipe,0
regin,2023,HND,SUR,Suriname,0
regin,2023,HND,SVK,Eslovaquia,18
regin,2023,HND,SVN,Eslovenia,2
regin,2023,HND,SWE,Suecia,385
regin,2023,HND,SWZ,Eswatini,0
regin,2023,HND,SXM,San Martín (parte Holandesa),0
regin,2023,HND,SYC,Seychelles,0
regin,2023,HND,SYR,República Árabe Siria,0
regin,2023,HND,TCA,Islas Turcas y Caicos,0
regin,2023,HND,TCD,Chad,0
regin,2023,HND,TGO,Togo,0
regin,2023,HND,THA,Tailandia,2
regin,2023,HND,TJK,Tayikistán,0
regin,2023,HND,TKL,Tokelau,0
regin,2023,HND,TKM,Turkmenistán,0
regin,2023,HND,TLS,Timor-Leste,0
regin,2023,HND,TON,Tonga,0
regin,2023,HND,TTO,Trinidad y Tabago,14
regin,2023,HND,TUN,Túnez,6
regin,2023,HND,TUR,Türkiye,183
regin,2023,HND,TUV,Tuvalu,0
regin,2023,HND,TWN,Taiwán,105
regin,2023,HND,TZA,República Unida de Tanzanía,1
regin,2023,HND,UGA,Uganda,1
regin,2023,HND,UKR,Ucrania,33
regin,2023,HND,UMI,Islas menores alejadas de Estados Unidos,0
regin,2023,HND,URY,Uruguay,280
regin,2023,HND,USA,Estados Unidos de América,357423
regin,2023,HND,UZB,Uzbekistán,0
regin,2023,HND,VAT,Santa Sede,1
regin,2023,HND,VCT,San Vicente y las Granadinas,1
regin,2023,HND,VEN,Venezuela (República Bolivariana de),1201
regin,2023,HND,VGB,Islas Vírgenes Británicas,0
regin,2023,HND,VIR,Islas Vírgenes de los Estados Unidos,0
regin,2023,HND,VNM,Viet Nam,0
regin,2023,HND,VUT,Vanuatu,0
regin,2023,HND,WLF,Islas Wallis y Futuna,0
regin,2023,HND,WSM,Samoa,0
regin,2023,HND,XKX,Kosovo,0
regin,2023,HND,YEM,Yemen,0
regin,2023,HND,YUG,NA,0
regin,2023,HND,ZAF,Sudáfrica,17
regin,2023,HND,ZMB,Zambia,0
regin,2023,HND,ZWE,Zimbabwe,7
regin,2023,MEX,ABW,Aruba,0
regin,2023,MEX,AFG,Afganistán,1891
regin,2023,MEX,AGO,Angola,2889
regin,2023,MEX,AIA,Anguila,4
regin,2023,MEX,ALA,Islas Åland,0
regin,2023,MEX,ALB,Albania,2061
regin,2023,MEX,AND,Andorra,422
regin,2023,MEX,ARE,Emiratos Árabes Unidos,603
regin,2023,MEX,ARG,Argentina,331748
regin,2023,MEX,ARM,Armenia,5221
regin,2023,MEX,ASM,Samoa Americana,1
regin,2023,MEX,ATA,Antártida,0
regin,2023,MEX,ATG,Antigua y Barbuda,314
regin,2023,MEX,AUS,Australia,66110
regin,2023,MEX,AUT,Austria,29499
regin,2023,MEX,AZE,Azerbaiyán,1271
regin,2023,MEX,BDI,Burundi,98
regin,2023,MEX,BEL,Bélgica,49198
regin,2023,MEX,BEN,Benin,216
regin,2023,MEX,BFA,Burkina Faso,394
regin,2023,MEX,BGD,Bangladesh,2888
regin,2023,MEX,BGR,Bulgaria,6712
regin,2023,MEX,BHR,Bahrein,213
regin,2023,MEX,BHS,Bahamas,1623
regin,2023,MEX,BIH,Bosnia y Herzegovina,1130
